portal1: .word 30, 57
220,234,234,225,209,209,209,209,209,145,137,137,137,73,73,73,73,137,137,137,137,145,209,209,233,249,156,246,199,199,
242,241,225,225,225,209,209,209,209,145,137,137,137,137,73,137,73,73,73,137,145,145,209,209,249,249,225,226,199,199,
242,241,225,225,225,209,209,209,209,145,73,73,73,73,137,137,73,73,137,145,145,145,217,241,249,241,225,246,199,199,
242,241,245,226,225,209,233,217,209,145,145,137,74,73,137,137,137,137,145,145,145,209,217,249,225,225,225,254,199,199,
254,242,253,226,225,209,241,241,241,217,145,145,137,137,137,137,137,137,145,145,145,209,241,249,225,225,225,254,199,199,
254,242,254,254,226,209,241,241,249,217,209,145,145,145,137,137,137,145,145,145,145,209,249,233,225,225,254,199,199,199,
254,242,254,199,226,225,219,233,249,217,209,145,137,145,137,137,137,137,145,145,209,241,249,225,225,225,199,199,199,199,
254,242,254,199,226,225,148,220,249,241,209,145,137,145,145,145,137,137,145,145,217,241,217,225,225,225,199,199,199,199,
254,242,254,199,226,225,210,148,249,249,209,209,145,145,145,145,137,137,145,145,145,217,225,225,225,246,199,199,199,199,
254,242,254,199,226,225,217,148,219,241,209,209,209,145,145,137,137,145,145,209,209,217,225,225,225,254,199,199,199,199,
199,254,199,199,226,225,225,210,156,241,233,217,209,145,145,137,145,209,209,209,209,225,225,225,254,199,199,199,199,199,
199,199,199,199,246,226,225,225,148,156,241,217,209,209,145,137,209,209,209,209,225,225,225,225,199,199,199,199,199,199,
199,199,199,199,199,254,225,225,218,148,249,241,209,209,209,145,209,209,225,225,225,225,225,225,199,199,199,199,199,199,
199,199,199,199,199,199,225,225,225,225,241,249,233,217,209,209,209,209,225,225,225,225,225,246,199,199,199,199,199,199,
199,199,199,199,199,199,246,226,225,225,241,241,249,233,209,209,225,225,225,225,225,225,254,199,199,199,199,242,199,199,
199,199,199,199,199,199,254,226,225,245,254,234,241,249,225,225,225,225,225,225,225,225,199,199,199,199,242,241,199,199,
199,199,199,199,199,199,199,254,225,226,199,254,225,241,233,233,225,225,225,225,225,246,242,199,199,199,254,254,199,199,
199,199,199,199,199,199,199,199,246,226,226,226,225,233,241,241,233,225,225,246,246,242,241,242,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,254,225,225,225,219,219,241,241,233,233,242,242,241,241,254,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,246,246,246,246,148,220,241,241,241,241,220,220,254,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,246,156,220,220,220,220,156,246,199,199,199,199,199,199,199,199,


